review,place,reviewer,taste,price,location,service,mood,rating,alpha,region,taste_new,price_new,location_new,service_new,mood_new
만원 짜다 인분 기껏 준비 되다 않다 짭짤하다 맵다 쎄다 않다 조금 자르다 정도 음식 깨끗하다 잘나오다 오천원 짜다 만원 차이다 모르다 미역국 문어 차이 아침 비행기 도착 하다 먹기 좋다 공항 근처,고집돌우럭,go007home,2.7519,2.5012,0,5.3702,0.8569,5.34,9.11,4,19.25 ,17.91 ,4.56 ,33.23 ,9.13 
공항 근처 있다 식당 찾다 우연히 블로그 후기 보고 나서다 방문 하다 되어다 저희 가다 점심시간 지난시 이다 입구 웨이 줄이다 있다 기다리다 야하다 으로 들어가다 친절 한강 며느리 자리 안내 해주다 저희 메뉴 계속 고민 하자 메뉴 소개 해주시 선택 하다 쉬다 도와주다 역시 추천 해주다 상차림 정말 최고 이다 우럭 조림 의조 화란 나다 먹다 가제 모르다 반찬 버리다 바로 오다 그릇 이랑 재빨리 셋팅 해주다 얼마나 감사하다 다음 에는 제주도 가족 여행 계획 인데 그때 저희 부모님 또한 방문 하다,고집돌우럭,Minheee,0.9535,0,0.9408,3.6279,0.8567,5.34,9.11,4,9.65 ,4.56 ,9.58 ,23.93 ,9.13 
완전 좋다 친정 부모님 동생 저희 세가족 모두 음식 감탄 아기 먹다 생선 싫어하다 저희 남편 너무 맛있다 소문 대로 맛집 인정 제주 자주 가다 쉬다 않다 만담 여행가 되다 들르다 식당 이다 부산 에도 분점 생기 좋다 번창 하다,고집돌우럭,sunngmii,0.9126,0.8162,0.9408,1.745,0.8567,5.34,9.11,4,9.43 ,8.91 ,9.58 ,13.87 ,9.13 
바닷가 보다 먹다 이배 되다 배추 시래기 우럭 조림 싸다 먹다 꿀맛 이에요 다음 에도 방문 하다 의향 있다,고집돌우럭 - 함덕점,이선,0,0,0.9391,0,0.8669,4.9,9.74,4,4.87 ,4.87 ,9.47 ,4.87 ,9.12 
근처 무료 주차장 들이다 편하다 주차 하다 전복 소라 있다 순옥 이네 물회 먹다 해산물 많이 들다 꼬들꼬들 한식 이라 씹다 포만 이크 느껴지다 밑반찬 쏘다 쏘이다 물회 시큼하다 국물 이랑 안다 서다 회랑 채소 자다 건지다 먹다,순옥이네명가,setttttle_down,0,0,0.9322,0.9324,1.8118,2.94,7.58,4,3.79 ,3.79 ,6.53 ,6.53 ,9.12 
예전 게스트하우스 하다 하다 메다 도롱 또똣 이라는 드라마 때문 유명하다 그렇다 사람 무지 많다 그렇다 데뷰 개인 으로 몽상 드애 월보 좋다 같다 사람 없다 정말 좋다 같다 너무 예쁘다,봄날,Passport809655,1.8975,0,0.9446,0.8072,0.9402,5.38,8.08,2,14.25 ,4.04 ,9.12 ,8.38 ,9.10 
제목 그대로 알바생 너무 시끄럽다 서울 에서 스타벅스 가게 되다 정직 들이다 진지하다 친절하다 손님 맞이 해주다 항상 찾다 제주 칠성 직원 주문 기다리다 안그리 음료 제조 동안 내내 시끄럽다 웃다 떠들다 가게 내부 시끄럽다 들다 정작 손님 조용하다 그리고 시키다 음료 에서 콜드 브루 특히 이상하다 건의 하다 원래 이런 이라고 하다 와이프 바리스타 인데 무슨 자신감 으로 저렇게 말다 스타벅스 라면 어딜 가나 동일하다 서비스 제공 하다 믿다 에게 처음 으로 배신 안기다 준지 이다,스타벅스 제주칠성점,Q1707NF_,1.7955,0,6.5042,4.5812,6.3891,0.97,5.79,4,4.64 ,2.90 ,9.20 ,7.34 ,9.09 
가다 스타벅스 구성원 기념품 을사 처음 젊다 여성 아주 친절하다 도움 이안 카드 설정 고시 트릭,스타벅스 제주중문점,SeungYun L,0,0,0.975,0.9379,0.8619,5.63,8.46,3,4.23 ,4.23 ,9.72 ,9.51 ,9.08 
방식 밀면 제주도 방문 마다 생각나다 으로 밀면 수육 조화 매우 좋다 밀면 상당하다 많다 혼자 면밀 밖에 먹다 없다 안타깝다 세트 메뉴 있다 좋다,산방식당,seongeuny5,0,0,0,0.9417,0.9275,5.34,8.24,2,4.12 ,4.12 ,4.12 ,9.15 ,9.07 
명진 복은 친구 추로 작년 한번 가보다 정말 많이 기다리다 기대 만큼 맛있다 제주도 에서 이다 전복 집몇 군데 있다 가보다 기강 ㅋㅋ 바닷가 있다 기다리다 동안 사진 찍다 괜찮다 다음 갈다,명진전복,Lois880225,1.8091,0.8594,0.9391,1.6492,0.8669,5.4,8.76,1,14.15 ,9.02 ,9.45 ,13.29 ,9.06 
다른 해장국 달리 제주도 에서나 는고 사리 용해 묵직하다 느낌 해장국 먹다 든든하다 매우 오래 가다 제주 오다 한번 먹다 보다 야하다 해장국,우진해장국,HyunK84,0,0,0,0.9417,0.9275,5.09,8.67,4,4.34 ,4.34 ,4.34 ,9.13 ,9.06 
갈치 으로 제주도 에서 최고 유명하다 식당 이다 항상 신선하다 요리 제공 직원 분들 매우 친절하다 식당 이다 강력 추천 하다,유리네,kihyeng,0.8385,0,0,4.6988,0.9275,5.44,8,4,8.56 ,4.00 ,4.00 ,29.56 ,9.05 
중문 호텔 에서 픽업 되다 식당 이다 갈치 조림 전복죽 완전하다 특별하다 하다 많다 없다 없다 않다 중간 정도 식당 이다 제주도 체인점 있다 호텔 픽업 가능하다 고해 가다 나쁘다 않다,덤장 중문점,dlwkdhk,0,2.4447,1.9559,1.6391,1.6367,3.11,7.9,3,3.95 ,11.55 ,10.03 ,9.05 ,9.04 
비다 금요일 아이 데리 복잡하다 하다 바쁘다 시간 피해 가다 다행하다 오다 그런 지식 시간 피해 가다 그런 길다 않다 자리 금방 나다 국수 회전 빨르다 전시 까지만 멸치 비비다 고후 로는 무조건 고기국수 자매 국수 갈다 고민 하다 오다 오다 하다 뭉텅뭉 썰다 기다 그리다 삶다 부드럽다 냄새 안나 삶다 닭백숙 처럼 부들부들 비계 붙다 자매 국수 처럼 예쁘다 썰다 않다 뭔가 진짜 현지 느낌 아이 혼자 포크 멈추다 않다 먹다 ㅋㅋㅋ 국물 대국 국물 백숙 국물 섞다 고기국수 니까 하카다 라면 비교 않다 없다 진짜 훨훨 맛있다 하카다 라면 진짜 느끼하다 먹다 저녁 으로 먹다 아침 먹다,올래국수,Adventurer807277,3.7542,4.1297,0.9446,5.0376,0.9402,4.95,8.76,4,22.96 ,24.82 ,9.06 ,29.32 ,9.03 
거의 끝나다 시간 방문 하다 늦다 친절하다 해주다 년전 가다 다시 방문 하다 가게 깨끗하다 모델링 돼다 역시 맛있다 먹다 다음 에도 갈다,명진전복,yunm52,0,0,0,2.866,0.8569,5.43,8.76,1,4.38 ,4.38 ,4.38 ,19.94 ,9.03 
카페 에서 아메리카노 한잔 해보다 너무나도 좋다 원두 사용 하다 같다 좋다 좋다 완전 좋다,카페 서연의 집,Quest808068,0,0,0.9605,0,0.8444,5.84,8.18,3,4.09 ,4.09 ,9.70 ,4.09 ,9.02 
제주도 남서쪽 모슬포항 위치 고등 어회 전문점 이다 방어 다른 메뉴 있다 원래 고등 어회 같다 모슬포항 바로 위치 하다 만선 식당 유명하다 지만 최근 에는 미영 이네 식당 이인기 가다 많아지다 지상 인증 이나 리뷰 많다 같다 당연하다 미영 이네 식당 웨이 길다 같다 개인 으로도 미영 이네 식당 만선 식당 모두 방문 해보다 미영 이네 가조 금더 맛있다 고등 어회 지리 세트 메뉴 판매 인기 만원 기준 만원 수준 이다 고등 어회 자체 굉장하다 싱싱하다 양도 많다 먹다 나오다 경우 약간 특이하다 이다 평소 먹다 보다 이라 입맛 에는 잘알다 맞다 입맛 과는 별개 국물 매우 진하다 시원하다 별미 에는 틀림없다,미영이네식당,Mjchoi1234,2.7658,0,0,1.7449,0.9275,5.4,8.02,2,18.95 ,4.01 ,4.01 ,13.43 ,9.02 
에어비앤비 호스트 가우리 으로 하다 여기 운전 하다 조금 까다롭다 커피숍 핸드 드립커피 유명하다 구식 가구 장식 있다 공장 같다 우리 보름달 블렌드 핸드 드립 시도 하다 이다 달콤하다 녹색 사과 완벽하다 음표 중간 크기 볶다 커피 모든 기능 자다 조화 되어다 우리 또한 디저트 티라미수 맛보다,테라로사 커피,Wanderlustofgj,0,0.8688,0.8808,0,0.9482,5.28,8.02,3,4.01 ,8.60 ,8.66 ,4.01 ,9.02 
콩나물 해장국 선지 해장국 소고기 해장국 데모 해장국 하다 아주 만족하다 식당 들어서다 주민 분들 많다 관광객 많이 보이다 가격 팔천원 으로 비싸다 생각 하다 나오다 보고 비싸다 건아 구나 가격 대비 만족 이다,은희네해장국,Explore671074,0.8042,3.6955,0.8872,0.9471,0.9472,5.31,7.97,4,8.26 ,23.61 ,8.70 ,9.01 ,9.01 
갈치 회로 먹다 맛있다 구이 맛있다 주오 들리다 아깝다 않다 매장 사람 엄청 많다 전체 으로 맛있다 고등어 갈치 진짜 신선하다 살이 많다 자다 먹다 가다,착한집,lovemsss,1.911,0.8162,0.8714,2.5727,0.9619,5.46,7.5,4,14.18 ,8.21 ,8.51 ,17.80 ,9.00 
보다 칼국수 보다 보다 짬뽕 먹다 모든 메뉴 전부 맛있다 조용하다 도로 있다 작다 음식점 인데 유명하다 어느 음식점 보다 맛있다 식사 하다 숨다 맛집 이미지 제주 에서 먹다 음식 보다 죽이다 젤로 나다 보다 죽다 먹다 보다 고소하다 부드럽다 일품 이네 아이 좋아하다 속도 부담 없다 제주 에다 시간대 여기다 한번 들리다 필요없다 음식 이다,중문수두리보말칼국수,JihyunY37,1.8251,0,0.9179,1.8509,0.9493,5.17,8.18,3,13.53 ,4.09 ,8.84 ,13.66 ,9.00 
넘다 맛있다 전복 요리 좋아하다 않다 정말 맛있다 일찍 가다 기다리다 보람 있다 오픈 한시 간전 에가 서다 대기 번호 받다 정리 해변 다녀오다 한시 오픈 시간 맞추다 가다 대기 받다 사람 들이밀다 들어가다 정말 힘들다 정도 보고서 저렇게 기다리다 먹다 만하 생각 하다 제주도 필수 맛집,명진전복,영림 김,1.9071,1.6239,0.9763,2.4339,0.8563,5.39,8.76,1,14.66 ,13.13 ,9.64 ,17.50 ,9.00 
바오 거리 숙소 잡고 첫날 저녁식사 해결 하다 걸다 방문 하다 위치 차다 좋다 약간 늦다 저녁 시간 이다 세팀 정도 기다리다 카운터 미리 주문 하고 에서 기다리다 외국인 정말 많이 오다 들다 보다 식당 입구 일자 다른 장소 이전 써다 나중 방문 하다 참고 좋다 고기국수 처음 먹다 보다 국물 생각 보다 담백하다 약간 단맛 느껴지다 고기 큼직하다 썰다 올리다 자다 익히다 부드럽다 고비 부분 고소하다 나다 식사 충분하다,올래국수,sungbuddaface,2.6739,0.8077,0.9438,0.8072,0.8593,5.36,8.76,4,18.71 ,8.71 ,9.44 ,8.71 ,8.99 
폐공 개조 카페 오픈 하다 독특하다 컨셉 있다 이라 방문 하다 하필 까지 내리다 추다 겨울 이라 안과 구별 되다 않다 어두침침하다 내부 무겁다 공기 가득하다 여기다 인생 남다 가다 딱하다 으로,앤트러사이트,YY_Emma,0,0.8162,1.859,0.8195,1.7651,3,7.38,2,3.69 ,6.14 ,9.27 ,6.15 ,8.99 
직원 친절하다 메인 음식 자극 이지 않다 맛있다 밑반찬 도모 맛있다 채소 신선하다 인테리어 깔끔하다 음식 정갈하다 가격 저렴하다 않다 제대로 되다 식사 하다 곳임돌 문어 비빔밥 꼬막 비빔밥 모두 맛있다 먹다 정도 않다,상춘재,yoojinc305,4.4597,3.3524,0.8989,8.7823,0.9694,5.55,7.2,4,28.35 ,22.21 ,8.59 ,52.34 ,8.98 
미지근하다 국물 고사리 돼지 수의 익숙하다 처음 게뭐 싶다 가격 천원 이니 그리다 저렴하다 아니다 들다 고사리 돼지 수의 감칠맛 자다 어울리다 매우 제주 음식 이란 생각 이드,우진해장국,wizardjean24,1.7336,2.5216,0,1.8672,0.9275,5,8.67,4,13.00 ,16.94 ,4.34 ,13.67 ,8.97 
생각 보다 식당 부공 커서 줄이다 빨리 빠지다 아침 부터 줄이다 바로 먹다 식사 시간 피해 가다 야합 주차장 소가 협소 하다 갖다 가시다 비추다 너무 맛있다 출장 몇번 가다 모르다 지금 까지도 제주 가다 기회 되다 들다 먹다,우진해장국,hyojeongLim505,0,0.8077,0.9322,0,0.9154,5.06,8.67,4,4.34 ,8.42 ,9.05 ,4.34 ,8.97 
아무런 정보 없다 상황 에서 검색 결과 많다 리뷰 무난 평점 으로 방문 되어다 식당 고등어 조림 소의 보통 이다 음식 넓다 편이 분위기 약간 수선 단체 관광 느낌 식당 대한 어떠하다 정보 없다 상태 에서 방문 그래도 보통 이상 만족도 얻다 한식당,유리네,danielkimtrip,1.7728,2.514,1.8321,1.7527,1.7737,2.8,8,4,8.96 ,11.04 ,9.13 ,8.91 ,8.97 
명성 만인 가하다 진짜 기정 이다 바닷가 가바 이라 갈매기 앉다 아기 경도 하고 푸른 바다 보다 기다리다 시간 금방 가다 자욱하다 연기 가득하다 처음 적응 이안 돼다 금세 적응하다 돌솥밥 통통하다 복구 이그리 전복죽 모두 나다 먹다 오다 벌써 그립다,명진전복,eunhyeg2016,0.9738,0,0.9391,0,0.8669,5.29,8.76,1,9.53 ,4.38 ,9.35 ,4.38 ,8.97 
소박하다 평범하다 음식점 이다 사리 육개장 추천 하다 고사리 특성 보기 에는 먹음 스럽다 보이지 않다 머릿속 으로 상상 하다 무슨 있다 싶다 일단 먹다 계속 다음 수저 부르다 중독 있다 먹다 속이다 편안하다 제주도 여행 끝나다 에도 계속 생각 이납 다가 공용 주차장 주차 하다,우진해장국,996sujungy,0,1.6239,0.9322,0.8195,0.9154,5.05,8.67,4,4.34 ,12.54 ,9.04 ,8.47 ,8.96 
간정 대기 기본 인거 같다 하지만 참고 기다리다 먹다 가치 있다 복구 전복죽 두다 맛있다 대기 걸다 고세 해변 구경 좋다,명진전복,sisun61,0,0,0.9763,0,0.8563,5.34,8.76,1,4.38 ,4.38 ,9.59 ,4.38 ,8.95 
시설 깨끗하다 직원 분들 친절하다 점심시간 에가 서다 대기 조금 있다 시스템 자다 되어다 오래 기다리다 않다 먹다 밑반찬 메인 요리 정갈하다 맛있다 강추,고집돌우럭 - 중문점,Seaside10035466525,0.9393,1.685,0,5.4799,0.8569,4.7,9.85,3,9.34 ,12.84 ,4.93 ,30.68 ,8.95 
제주도 여행 다니다 우연히 숙소 사장 소개 먹다 오다 지인 추천 이라 그런 후회 않다 먹다 오다 다음 여행 오다 갈다 생각 있다,고집돌우럭 - 중문점,pelinaiminhtuan,0,1.6239,0,1.7831,0.8697,4.63,9.85,3,4.93 ,12.44 ,4.93 ,13.18 ,8.95 
아내 한국 에서 마음 에드 식사 무척 신선하다 해산물 요리 제공 하고 다양하다 전통 아시아 포후투 에조 금불 편하다 독특하다 경험 이다 충격 받다 라이브 요리 않다 때수 있다,삼성혈해물탕,AlH20000,0.8385,0.8162,0,2.693,0.8965,5.42,8.17,4,8.63 ,8.51 ,4.09 ,18.68 ,8.94 
다른 고기국수 라멘 비슷하다 느끼다 오다 국수 육수 뭔가 다르다 다른 보다 훨씬 깔끔하다 기도 편육 처럼 썰다 나오다 뭉텅 많이 있다 고기 좋아하다 늘다 만족 이다 친구 정도 데려가다 모두 맛있다 평이 라서 뿌뜻 하다 다만 먹다 나다 짜다 느낌 이듭 그래도 가장 맛있다 고기국수 이다,올래국수,Sightsee803043,0,0.8033,0,0.8792,0.8349,5.46,8.76,4,4.38 ,8.77 ,4.38 ,9.18 ,8.94 
어마어마하다 매출 보이다 식당 이다 관광지 음식 가격 고려 적정하다 가격 이지만 무조건 메뉴 라는 상술 같다 너무 크다 기대 하다 실망하다 되다 재료 신선하다 구성 괜찮다 조림 좀더 매콤 좋다 같다 무단 느낌 옥돔 튀김 아니다 구이 나오다 좋다 뻔하다 직원 친절하다 느낌 없다,고집돌우럭 - 중문점,shgusthd,2.7088,1.6695,0.8872,3.6364,0.9472,4.23,9.85,3,16.38 ,11.99 ,8.68 ,20.31 ,8.93 
고기국수 유명하다 으로 갈다 고기국수 들다 국물 좋다 면조 좋다 갈다 맥주 소주 같이 한잔 걸치다 말다 죽이다,자매국수,Quest808068,0,0,0.9397,0,0.8894,5.2,8.6,4,4.30 ,4.30 ,9.19 ,4.30 ,8.92 
인테리어 분위기 빠져들다 거대하다 피자 설정 되다 체스 케이크 먹다 명성 훌륭하다 위치,앙뚜아네트,cloudyc00000,0.8826,0,0.8989,1.7807,0.9694,5.25,7.67,4,8.47 ,3.84 ,8.55 ,13.18 ,8.92 
웨이 많다 번호 받다 주변 카페 바다 구경 하고 먹다 가면 되다 전복 싱싱하다 돌솥밥 함께 나오다 밑반찬 아주 깔끔하다 맛있다 가다 맛집 이에요,명진전복,dreamer_lee,0.9459,0,0.9605,0,0.8444,5.38,8.76,1,9.47 ,4.38 ,9.55 ,4.38 ,8.92 
보통 대기 좋다 같다 만세 해변 근처 라바 에는 바다 펼쳐지다 잠깐 놀다 기다리다 요기 다리다 먹다 맛있다 이번 먹다 갈다 예요,명진전복,lonmaonya,0,0.8319,0.9763,0,0.8563,5.3,8.76,1,4.38 ,8.79 ,9.55 ,4.38 ,8.92 
가격 비싸다 맛있다 돼지 도톰하다 처음 부터 까지 굽다 맛있다 먹다 요령 까지 알다 친절하다 이다 김치찌개 맛있다 그리고 좋아하다 스타 사진 찾아보다 재미 쏠쏠하다 다지 사진 찍다 사장 따님 부럽다 ㅋㅋ,흑돈가 제주본점,rlaydls,0.954,0.9793,0,2.7588,0.8697,5.35,8.51,4,9.36 ,9.49 ,4.26 ,19.01 ,8.91 
이번 바로 숙소 잡다 편하다 먹다 역시 맛있다 몇년 만에 방문 제주도 몇년 전보 있다 같다 추천 하다 미리 전화하다,오는정김밥,chankyul,0,0,0,0.9324,0.8965,5.5,7.95,3,3.98 ,3.98 ,3.98 ,9.10 ,8.91 
제주도 에서 밀면 수육 맛집 으로 소문나다 이다 특히 밀면 이참 좋다 육수 까지 말다 되다 이에요 그리고 얇다 썰리다 나오다 수육 따뜻하다 밀면 함께 먹다 이참 좋다,산방식당,mintbee,0.957,0,0.9397,0.8309,0.8894,5.38,8.24,2,9.27 ,4.12 ,9.18 ,8.59 ,8.90 
도세 근처 이다 해안 도로 따라가다 보다 바로 보이 평일 에도 사람 많다 대기 받다 전화번호 남다 전화 줍다 바로 바닷가 에서 사진 찍다 보다 연락 오다 돌솥밥 먹다 우선 전복 엄청 큼직하다 너무 찰지다 맛있다 조금 고프다 상태 여서 아주 맛있다 먹다 전복 구이 만원 인가 그렇다 같다 저희 디저트 먹다 가야 하다 먹다 가격 대비 만족도 높다 식당 이다 추천,명진전복,rorhf,0.8042,2.6177,0.9391,0.8099,0.8669,5.2,8.76,1,8.56 ,17.99 ,9.26 ,8.59 ,8.89 
여행 방문 하다 주문 받다 친절하다 빠르다 무엇 보다 커피 맛있다 나중 슬리브 메모 발견 너무 감동 이요 뒷쪽 잠시 주차 하다 사이렌 오다 대기 가능하다,스타벅스 제주중문DT점,Compass761826,0,0,0.8808,0.9379,0.9482,5.5,7.34,3,3.67 ,3.67 ,8.51 ,8.83 ,8.89 
여기다 일단 주차 조금 골치 아프다 식사 시간 에는 길거리 주차 가능하다 하다 칼국수 서비스 정말 매우 훌륭하다 편입,중문수두리보말칼국수,ray1279,1.8361,0.8688,0,2.7077,0.9275,5.15,8.18,3,13.55 ,8.56 ,4.09 ,18.03 ,8.87 
성게 국수 맛있다 국물 정말 진하다 시원하다 국수 회사 매우 싱싱하다 감칠맛 돌다,해녀촌식당,cannes0,1.8995,0,0,1.7489,0.9275,5.75,7.04,4,14.44 ,3.52 ,3.52 ,13.58 ,8.85 
고등 어회 여태껏 식초 절임 으로만 먹다 보다 고등 어회 새롭다 이다 고등어 기름 많다 여기 먹다 기름기 적다 이다 따르다 나오다 장및 야채 함께 먹다 별미 이다 메뉴 가지 크기 에서 작다 시키다 집사람 저명 이서 먹기 살짝 많다 이면 적당하다 먹다 이다 먹다 주다 않다 만들다 들깨 넣다 만들다 인데 예상외 기름기 적다 맛있다 함께 먹다 어울리다 거리 이다 이집 오다 손님 모두 고등 어회 세트 시키다 때문 메뉴 지수 적다 식당 매우 효율 으로 돌아가다 입장 대기 번호 장치 에서 메뉴 하다 때문 입장 테이블 에이미 야채 배치 되어다 곧회 나오다 손님 많다 시끌벅쩍 않다 빨리 먹다 나가다 눈치 주다 일도 없다 쾌적하다 식사 하다,미영이네식당,HenryInMichigan,0,1.6324,0,2.5808,0.9275,5.22,8.02,2,4.01 ,12.53 ,4.01 ,17.48 ,8.85 
출장 아침식사 해결 하다 찾다 가모 이세 해장국 본점 찾다 고고 신축 건물 깔끔하다 해장국 고기 듬뿍 끓이다 감칠맛 나다 아침 피로 풀기 딱좋다 든든하다 식사 강추,모이세 해장국,Safari808966,0,0,0.9307,0,0.9241,5.6,7.33,4,3.67 ,3.67 ,8.88 ,3.67 ,8.84 
